Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Marketplace Facilitator Tax,Total Tax Charged to Customer,Tax Passed through to Operator,Tip,Restaurant Fulfilled Delivery Fee,Other,You earned,Notes
Delivery,2022-03-20,#7dc7b3d7,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$52.72,-$21.09,$0.00,$0.00,$0.00,$4.09,$4.09,,$0.00,,$35.72,
Delivery,2022-03-20,#45492401,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.85,-$4.15,-$5.00,$0.00,$0.00,$2.62,$2.62,,$0.00,,$32.33,
Delivery,2022-03-20,#14B50,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.50,-$13.00,$0.00,$0.00,-$2.52,$2.52,$0.00,,$0.00,,$19.50,
Delivery,2022-03-20,#22714c15,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-20,#0895386c,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-03-20,#e7c1ee70,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.00,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.55,
Delivery,2022-03-20,#0e2e5a6f,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.99,-$6.40,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.83,
Delivery,2022-03-20,#063218327447424,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$32.47,-$9.90,-$3.00,$0.00,$0.00,$2.28,$2.28,,$0.00,,$21.85,
Delivery,2022-03-20,#d30bb44e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$6.67,-$4.19,$0.00,$0.00,$1.84,$1.84,,$0.00,,$18.88,
Delivery,2022-03-20,#86199f75,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-03-20,#8742d000,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.47,-$8.07,-$5.02,$0.00,$0.00,$2.20,$2.20,,$0.00,,$22.58,
Delivery,2022-03-20,#71692330,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.83,
Delivery,2022-03-20,#16b85b9a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$3.56,-$2.32,$0.00,$0.00,$1.02,$1.02,,$0.00,,$10.59,
Delivery,2022-03-20,#930beb78,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.96,-$9.50,-$7.28,$0.00,$0.00,$2.76,$2.76,,$0.00,,$27.94,
Delivery,2022-03-21,#3027F,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$59.97,-$23.99,$0.00,$0.00,-$4.65,$4.65,$0.00,,$0.00,,$35.98,
Delivery,2022-03-21,#a8b36c6f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-03-21,#DAAA0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.20,-$6.08,$0.00,$0.00,-$1.18,$1.18,$0.00,,$0.00,,$9.12,
Delivery,2022-03-21,#e04cd154,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-21,#344fe765,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$7.49,-$5.00,$0.00,$0.00,$2.09,$2.09,,$0.00,,$21.57,
Delivery,2022-03-21,#905c0e43,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-03-21,#956c278e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.95,-$11.74,-$8.63,$0.00,$0.00,$3.36,$3.36,,$0.00,,$33.94,
Delivery,2022-03-21,#961B3,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,-$11.56,$0.00,$0.00,-$2.24,$2.24,$0.00,,$0.00,,$17.34,
Delivery,2022-03-21,#EEEA2,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.29,
Delivery,2022-03-21,#2a231745,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.97,-$7.25,-$5.94,$0.00,$0.00,$2.17,$2.17,,$0.00,,$21.95,
Delivery,2022-03-21,#5545de8f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.85,-$12.25,-$5.00,$0.00,$0.00,$3.01,$3.01,,$0.00,,$29.62,
Delivery,2022-03-21,#60FF5,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$39.00,-$15.60,$0.00,$0.00,-$3.02,$3.02,$0.00,,$0.00,,$23.40,
Delivery,2022-03-21,#62aa2a7a,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.94,-$8.77,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.87,
Delivery,2022-03-21,#0c08755b,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-03-21,#074318338300674,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$23.98,-$9.59,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Adjustment,2022-03-21,#074318338300674,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$0.00,-$5.99,-$5.99,$0.00,$0.00,$0.12,$0.12,,$0.00,,$0.12,
Delivery,2022-03-21,#fc7ea7e5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$2.49,-$8.37,$0.00,$0.00,$1.51,$1.51,,$0.00,,$18.55,
Adjustment,2022-03-21,#fc7ea7e5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.30,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,,-$0.30,
Delivery,2022-03-21,#e3962439,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$57.95,-$14.19,-$8.99,$0.00,$0.00,$3.87,$3.87,,$0.00,,$38.64,
Adjustment,2022-03-21,#e3962439,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.99,$0.99,$0.00,$0.00,$0.00,$0.00,,$0.00,,$0.00,
Delivery,2022-03-21,#278d759e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$15.57,
Adjustment,2022-03-21,#278d759e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,,-$0.00,
Delivery,2022-03-21,#167a6373,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Adjustment,2022-03-21,#167a6373,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,,-$0.00,
Delivery,2022-03-21,#9a49c35c,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.49,-$9.00,$0.00,$0.00,$0.00,$1.74,$1.74,,$0.00,,$15.23,
Delivery,2022-03-21,#b4d579a9,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-03-21,#e59da738,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$7.69,-$4.80,$0.00,$0.00,$2.11,$2.11,,$0.00,,$21.59,
Adjustment,2022-03-21,#e59da738,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.30,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,,-$0.30,
Delivery,2022-03-22,#03581,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,-$1.00,$1.00,$0.00,,$0.00,,$7.77,
Delivery,2022-03-22,#BF729,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.50,-$8.20,$0.00,$0.00,-$1.59,$1.59,$0.00,,$0.00,,$12.30,
Delivery,2022-03-22,#149176f7,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-03-22,#d9e44eab,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-22,#c02ded00,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-22,#5b3f5b8f,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$42.97,-$17.19,$0.00,$0.00,$0.00,$3.33,$3.33,,$0.00,,$29.11,
Delivery,2022-03-22,#72f38cab,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-22,#92ce1864,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.85,-$19.14,$0.00,$0.00,$0.00,$3.71,$3.71,,$0.00,,$32.42,
Delivery,2022-03-22,#31746915,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$0.00,$0.00,$1.16,$1.16,,$0.00,,$10.13,
Delivery,2022-03-22,#1f7b1151,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-22,#7954e25a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$6.99,-$5.79,$0.00,$0.00,$2.11,$2.11,,$0.00,,$21.30,
Adjustment,2022-03-22,#7954e25a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.99,$0.99,$0.00,$0.00,$0.00,$0.00,,$0.00,,-$0.00,
Delivery,2022-03-22,#0aff79f9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-22,#879418348247874,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$23.98,-$9.59,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Adjustment,2022-03-22,#879418348247874,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$0.00,-$5.99,-$5.99,$0.00,$0.00,$0.12,$0.12,,$0.00,,$0.12,
Delivery,2022-03-22,#746F0,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.59,
Delivery,2022-03-22,#76D77,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.00,-$7.80,-$3.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$16.20,
Adjustment,2022-03-22,#76D77,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,$0.00,$1.86,$0.00,$1.86,,$0.00,,$1.86,
Delivery,2022-03-22,#7D4AF,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$5.19,-$3.00,$0.00,-$1.35,$1.35,$0.00,,$0.00,,$12.29,
Adjustment,2022-03-22,#7D4AF,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,$0.00,$1.35,$0.00,$1.35,,$0.00,,$1.35,
Delivery,2022-03-22,#b2a7704e,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Adjustment,2022-03-22,#b2a7704e,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,,-$0.00,
Delivery,2022-03-22,#8E68A,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.49,-$3.60,-$3.00,$0.00,-$1.05,$1.05,$0.00,,$0.00,,$9.89,
Adjustment,2022-03-22,#8E68A,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,$0.00,$1.05,$0.00,$1.05,,$0.00,,$1.05,
Delivery,2022-03-22,#27a68df2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.90,-$7.17,-$4.49,$0.00,$0.00,$1.97,$1.97,,$0.00,,$20.21,
Adjustment,2022-03-22,#27a68df2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.30,$0.00,$0.00,$0.00,$0.00,$0.00,,$0.00,,-$0.30,
Delivery,2022-03-22,#5a1e9fdd,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.40,$0.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$14.22,
Delivery,2022-03-23,#636BB,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.90,-$10.36,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.54,
Delivery,2022-03-23,#FCBD2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$3.18,-$3.00,$0.00,-$0.96,$0.96,$0.00,,$0.00,,$9.27,
Delivery,2022-03-23,#54025ccb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-23,#A5CDF,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,-$1.39,$1.39,$0.00,,$0.00,,$10.79,
Delivery,2022-03-23,#ddc96dd4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.95,-$4.19,-$2.69,$0.00,$0.00,$1.18,$1.18,,$0.00,,$12.25,
Delivery,2022-03-23,#07C39,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.49,-$6.60,$0.00,$0.00,-$1.28,$1.28,$0.00,,$0.00,,$9.89,
Delivery,2022-03-23,#9F666,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.99,-$10.80,$0.00,$0.00,-$2.09,$2.09,$0.00,,$0.00,,$16.19,
Delivery,2022-03-23,#CB4A2,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$4.59,-$3.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$11.39,
Delivery,2022-03-23,#01E09,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$15.59,
Delivery,2022-03-23,#FEF0F,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.15,-$11.66,$0.00,$0.00,-$2.26,$2.26,$0.00,,$0.00,,$17.49,
Delivery,2022-03-23,#54899,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$9.19,$0.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$13.79,
Delivery,2022-03-23,#29026fa8,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-03-23,#A1EBA,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$7.00,-$3.00,$0.00,-$1.70,$1.70,$0.00,,$0.00,,$14.99,
Delivery,2022-03-23,#433918356105476,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$23.98,-$4.86,$0.00,-$11.84,$0.00,$1.86,$1.86,,$0.00,,$9.14,
Delivery,2022-03-23,#9e9b4b79,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.00,$0.00,$0.77,$0.77,,$0.00,,$6.76,
Delivery,2022-03-23,#268e9014,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$14.23,
Delivery,2022-03-23,#a43eafcf,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.98,-$9.99,$0.00,$0.00,$0.00,$1.94,$1.94,,$0.00,,$16.93,
Delivery,2022-03-23,#7af5792a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.48,-$9.32,-$5.77,$0.00,$0.00,$2.54,$2.54,,$0.00,,$25.93,
Delivery,2022-03-24,#441f26c3,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.00,$0.00,$0.77,$0.77,,$0.00,,$6.76,
Delivery,2022-03-24,#23a0412f,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.20,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.49,
Delivery,2022-03-24,#0afde0aa,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.20,-$5.68,$0.00,$0.00,$0.00,$1.10,$1.10,,$0.00,,$9.62,
Delivery,2022-03-24,#8831dbbc,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-24,#0CA95,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.90,-$8.16,-$3.00,$0.00,-$1.93,$1.93,$0.00,,$0.00,,$16.74,
Delivery,2022-03-24,#433918356143223,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$20.48,-$8.19,$0.00,$0.00,$0.00,$1.59,$1.59,,$0.00,,$13.88,
Delivery,2022-03-24,#bd690e30,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-24,#863bcd0f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$6.67,-$4.19,$0.00,$0.00,$1.84,$1.84,,$0.00,,$18.88,
Delivery,2022-03-24,#EF09C,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.97,-$10.19,-$3.00,$0.00,-$2.32,$2.32,$0.00,,$0.00,,$19.78,
Delivery,2022-03-24,#76beaed4,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.96,-$15.58,$0.00,$0.00,$0.00,$3.02,$3.02,,$0.00,,$26.40,
Delivery,2022-03-24,#AF685,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.19,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.30,
Delivery,2022-03-24,#4d47b56f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.96,-$14.39,-$5.99,$0.00,$0.00,$3.56,$3.56,,$0.00,,$34.14,
Delivery,2022-03-24,#8e4ab659,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.85,-$16.74,$0.00,$0.00,$0.00,$3.24,$3.24,,$0.00,,$28.35,
Delivery,2022-03-24,#145418368174508,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$72.75,-$26.01,-$3.00,$0.00,$0.00,$5.41,$5.41,,$0.00,,$49.15,
Delivery,2022-03-24,#5961D,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$10.00,$0.00,$0.00,-$1.94,$1.94,$0.00,,$0.00,,$14.99,
Delivery,2022-03-24,#40e9d5f8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-24,#D96BB,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$44.96,-$14.98,-$3.00,$0.00,-$3.25,$3.25,$0.00,,$0.00,,$26.98,
Delivery,2022-03-24,#04965,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.50,-$10.20,$0.00,$0.00,-$1.98,$1.98,$0.00,,$0.00,,$15.30,
Delivery,2022-03-24,#CCA2A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$33.15,-$13.26,$0.00,$0.00,-$2.57,$2.57,$0.00,,$0.00,,$19.89,
Delivery,2022-03-24,#89c20f64,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.40,-$7.37,-$3.99,$0.00,$0.00,$2.20,$2.20,,$0.00,,$19.24,
Delivery,2022-03-24,#CEE92,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$15.59,
Delivery,2022-03-24,#75ccc99d,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.97,-$8.29,-$5.00,$0.00,$0.00,$2.25,$2.25,,$0.00,,$22.93,
Delivery,2022-03-24,#7458ca86,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-03-24,#7ae440a0,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-25,#4339a512,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.00,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.55,
Delivery,2022-03-25,#4ed29fd4,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-25,#f22096ce,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-25,#006D0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,-$1.00,$1.00,$0.00,,$0.00,,$7.77,
Delivery,2022-03-25,#08E4C,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$6.59,-$3.00,$0.00,-$1.63,$1.63,$0.00,,$0.00,,$14.39,
Delivery,2022-03-25,#695dc90a,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.00,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.55,
Delivery,2022-03-25,#3d999978,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.49,-$7.40,$0.00,$0.00,$0.00,$1.43,$1.43,,$0.00,,$12.52,
