Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,O-879829627005910,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/24/25,"11:29 AM PDT, UTC-07:00",62.97,4.99,0,0,n/a,5.27,0,7,80.23,-8.5,n/a,0,-2.75,0,0,0,n/a
MARKETPLACE,O-202729147041910,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/07/25,"12:32 PM PST, UTC-08:00",31.45,0,0,0,n/a,2.44,0,0,33.89,-3.93,n/a,0,-1.33,0,0,0,n/a
MARKETPLACE,O-759630206484499,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/21/25,"1:56 PM PDT, UTC-07:00",19.38,0,0,0,n/a,1.5,0,0,20.88,-2.42,n/a,0,-0.94,0,0,0,n/a
MARKETPLACE,O-186129794999289,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/10/25,"7:04 PM PDT, UTC-07:00",33.97,0,0,0,n/a,2.63,0,0,36.6,-4.25,n/a,0,-1.42,0,0,0,n/a
MARKETPLACE,O-056729274246442,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/20/25,"3:17 PM PDT, UTC-07:00",49.97,2.99,0,0,n/a,4.1,0,0,57.06,-6.62,n/a,0,-2.04,0,0,0,n/a
MARKETPLACE,O-087930289854640,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/28/25,"9:01 PM PDT, UTC-07:00",65.66,2.99,0,0,n/a,5.32,0,5,78.97,-8.58,n/a,0,-2.71,0,0,0,n/a
MARKETPLACE,O-086029320165200,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/24/25,"6:47 PM PDT, UTC-07:00",34.98,0,0,0,n/a,2.71,0,0,37.69,-4.37,n/a,0,-1.45,0,0,0,n/a
MARKETPLACE,O-860329809210325,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/11/25,"7:37 PM PDT, UTC-07:00",27.99,4.99,0,0,n/a,2.56,0,4.75,40.29,-4.12,n/a,0,-1.53,0,0,0,n/a
MARKETPLACE,O-847630303058991,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/30/25,"5:45 PM PDT, UTC-07:00",31.83,2.99,0,0,n/a,2.7,0,7.2,44.72,-4.35,n/a,0,-1.66,0,0,0,n/a
MARKETPLACE,O-638928947194062,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/25,"5:23 PM PST, UTC-08:00",29.75,0,0,0,n/a,2.31,0,0,32.06,-3.72,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-189829988099402,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/29/25,"6:33 PM PDT, UTC-07:00",39.66,4.99,0,0,n/a,3.46,0,2,50.11,-5.58,n/a,0,-1.83,0,0,0,n/a
MARKETPLACE,O-639928730869189,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/25,"2:28 PM PST, UTC-08:00",32.97,2.99,0,0,n/a,2.79,0,5.6,44.35,-4.5,n/a,0,-1.65,0,0,0,n/a
MARKETPLACE,O-585629785383146,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/10/25,"11:43 AM PDT, UTC-07:00",16.99,2.99,0,0,n/a,1.55,0,2.37,23.9,-2.5,n/a,0,-1.03,0,0,0,n/a
MARKETPLACE,W-688428577317865,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/08/25,"5:04 PM PST, UTC-08:00",37.16,0,0,0,n/a,2.88,0,0,40.04,0,n/a,0,-1.52,0,0,0,n/a
MARKETPLACE,O-022428553325881,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/06/25,"6:11 PM PST, UTC-08:00",42.43,0,0,0,n/a,3.29,0,0,45.72,-5.3,n/a,0,-1.69,0,0,0,n/a
MARKETPLACE,O-470929211483248,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/25,"2:34 PM PDT, UTC-07:00",46.16,0,0,0,n/a,3.58,0,0,49.74,-5.77,n/a,0,-1.82,0,0,0,n/a
MARKETPLACE,O-065028637326544,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/14/25,"8:53 PM PST, UTC-08:00",36.37,0,0,0,n/a,2.82,0,0,39.19,-4.55,n/a,0,-1.5,0,0,0,n/a
MARKETPLACE,W-010229772960603,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/08/25,"8:25 PM PDT, UTC-07:00",62.97,0,0,0,n/a,4.88,0,0,67.85,0,n/a,0,-2.37,0,0,0,n/a
MARKETPLACE,W-918428800315742,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/31/25,"6:51 PM PST, UTC-08:00",26.96,0,0,0,n/a,2.09,0,0,29.05,0,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,O-182328881395161,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/25,"5:06 PM PST, UTC-08:00",75.93,0,0,0,n/a,5.88,0,0,81.81,-9.49,n/a,0,-2.8,0,0,0,n/a
MARKETPLACE,O-387329077000603,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/27/25,"10:15 PM PST, UTC-08:00",22.98,0,0,0,n/a,1.78,0,0,24.76,-2.87,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,O-652329711328727,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/03/25,"3:49 PM PDT, UTC-07:00",36.37,2.99,0,0,n/a,3.05,0,4.11,46.52,-4.92,n/a,0,-1.72,0,0,0,n/a
MARKETPLACE,O-062130271378012,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/27/25,"8:24 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-552528615177833,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/12/25,"6:11 PM PST, UTC-08:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-845729083768123,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/28/25,"5:35 PM PST, UTC-08:00",15.47,2.99,0,0,n/a,1.43,0,5,24.89,-2.31,n/a,0,-1.06,0,0,0,n/a
MARKETPLACE,O-742928965192898,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/16/25,"6:26 PM PST, UTC-08:00",27.99,0,0,0,n/a,2.17,0,0,30.16,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-276029582088287,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/19/25,"8:07 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-775329707159306,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/02/25,"5:24 PM PDT, UTC-07:00",285.28,4.99,0,0,n/a,22.5,0,31.71,344.48,-36.28,n/a,0,-10.81,0,0,0,n/a
MARKETPLACE,O-068129371782359,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-068129371782359,MISSING_ITEM - Refund requested by diner via help interaction,03/30/25,"4:16 PM PDT, UTC-07:00",-12.99,0,0,0,n/a,-1.01,0,0,-14,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-673829786638496,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/09/25,"6:23 PM PDT, UTC-07:00",35.8,2.99,0,0,n/a,3,0,6.85,48.64,-4.85,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,O-217230048532275,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/04/25,"7:12 PM PDT, UTC-07:00",51.94,0,0,0,n/a,4.03,0,0,55.97,-6.49,n/a,0,-2.01,0,0,0,n/a
MARKETPLACE,O-282429640271374,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/25,"6:55 PM PDT, UTC-07:00",35.97,2.99,0,0,n/a,3.02,0,6.11,48.09,-4.87,n/a,0,-1.77,0,0,0,n/a
MARKETPLACE,W-212329656528416,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/27/25,"11:47 AM PDT, UTC-07:00",44.37,2.99,0,0,n/a,3.67,0,8.37,59.4,0,n/a,0,-2.11,0,0,0,n/a
MARKETPLACE,O-786728861005769,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-786728861005769,"Multiple reasons: undercooked and inedible . The sandwich has an odd flavor from the meat and is super soggy. ",02/06/25,"9:09 PM PST, UTC-08:00",-28.98,0,0,0,n/a,-2.24,0,0,-31.22,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-757829305261654,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/23/25,"5:39 PM PDT, UTC-07:00",24.16,2.99,0,0,n/a,2.1,0,5.47,34.72,-3.39,n/a,0,-1.36,0,0,0,n/a
MARKETPLACE,O-102730143173821,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/14/25,"9:09 PM PDT, UTC-07:00",28.37,0,0,0,n/a,2.2,0,0,30.57,-3.55,n/a,0,-1.23,0,0,0,n/a
MARKETPLACE,O-092229209340058,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/12/25,"8:23 PM PDT, UTC-07:00",20.98,0,0,0,n/a,1.63,0,0,22.61,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-148129228612855,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/25,"6:56 PM PDT, UTC-07:00",21.84,2.99,0,0,n/a,1.92,0,7,33.75,-3.1,n/a,0,-1.33,0,0,0,n/a
MARKETPLACE,O-420729739573191,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/04/25,"7:34 PM PDT, UTC-07:00",64.93,2.99,0,0,n/a,5.26,0,11.02,84.2,-8.49,n/a,0,-2.87,0,0,0,n/a
MARKETPLACE,O-066829425665051,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/25,"5:35 PM PDT, UTC-07:00",36.82,0,0,0,n/a,2.85,0,0,39.67,-4.6,n/a,0,-1.51,0,0,0,n/a
MARKETPLACE,O-437829735704166,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/04/25,"8:23 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-012330210681891,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/22/25,"5:16 PM PDT, UTC-07:00",32.97,0,0,0,n/a,2.56,0,0,35.53,-4.12,n/a,0,-1.38,0,0,0,n/a
MARKETPLACE,O-040828949665392,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/25,"6:36 PM PST, UTC-08:00",42.95,0,0,0,n/a,3.33,0,0,46.28,-5.37,n/a,0,-1.71,0,0,0,n/a
MARKETPLACE,O-850129556723726,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/16/25,"5:56 PM PDT, UTC-07:00",29.97,0,0,0,n/a,2.32,0,0,32.29,-3.75,n/a,0,-1.28,0,0,0,n/a
MARKETPLACE,O-977529301728525,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/23/25,"5:02 PM PDT, UTC-07:00",46.63,0,0,0,n/a,3.61,0,0,50.24,-5.83,n/a,0,-1.83,0,0,0,n/a
MARKETPLACE,O-913629924566016,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/23/25,"8:31 PM PDT, UTC-07:00",29.17,2.99,0,0,n/a,2.49,0,5.67,40.32,-4.02,n/a,0,-1.53,0,0,0,n/a
MARKETPLACE,O-423229467640074,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/07/25,"6:14 PM PDT, UTC-07:00",40.46,4.99,0,0,n/a,3.53,0,4.58,53.56,-5.68,n/a,0,-1.93,0,0,0,n/a
MARKETPLACE,W-575429144059354,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/06/25,"6:55 PM PST, UTC-08:00",58.96,2.99,0,0,n/a,4.8,0,5,71.75,-7.74,n/a,0,-2.49,0,0,0,n/a
MARKETPLACE,O-638928927195822,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/12/25,"8:48 PM PST, UTC-08:00",47.98,0,0,0,n/a,3.72,0,0,51.7,-6,n/a,0,-1.88,0,0,0,n/a
MARKETPLACE,O-009728533609702,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/05/25,"4:17 PM PST, UTC-08:00",38.96,2.99,0,0,n/a,3.25,0,4.41,49.61,-5.24,n/a,0,-1.81,0,0,0,n/a
MARKETPLACE,O-011829647382460,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/25,"6:33 PM PDT, UTC-07:00",36.37,0,0,0,n/a,2.82,0,0,39.19,-4.55,n/a,0,-1.5,0,0,0,n/a
MARKETPLACE,O-974028595294274,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/10/25,"6:51 PM PST, UTC-08:00",22.98,2.99,0,0,n/a,2.01,0,0,27.98,-3.25,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,W-614528533401374,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/04/25,"6:37 PM PST, UTC-08:00",62.73,0,0,0,n/a,4.86,0,6.76,74.35,0,n/a,0,-2.57,0,0,0,n/a
MARKETPLACE,O-469328539680700,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/04/25,"7:58 PM PST, UTC-08:00",23.99,0,0,0,n/a,1.86,0,2.15,28,-3,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-786728861005769,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/06/25,"8:14 PM PST, UTC-08:00",40.96,2.99,0,0,n/a,3.4,0,6.95,54.3,-5.49,n/a,0,-1.96,0,0,0,n/a
MARKETPLACE,O-848128588907490,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/10/25,"4:02 PM PST, UTC-08:00",29.83,2.99,0,0,n/a,2.54,0,3.38,38.74,-4.1,n/a,0,-1.48,0,0,0,n/a
MARKETPLACE,O-883728942014994,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/25,"7:51 PM PST, UTC-08:00",94.03,0,0,0,n/a,7.29,0,0,101.32,-11.75,n/a,0,-3.39,0,0,0,n/a
MARKETPLACE,O-471128903572965,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/11/25,"12:54 PM PST, UTC-08:00",25.97,0,0,0,n/a,2.01,0,0,27.98,-3.25,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,W-235529084966374,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/01/25,"1:51 PM PST, UTC-08:00",44.53,2.99,0,0,n/a,3.68,0,7.56,58.76,0,n/a,0,-2.09,0,0,0,n/a
MARKETPLACE,O-604629555227263,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/16/25,"7:48 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-513629135472109,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/05/25,"6:54 PM PST, UTC-08:00",39.72,4.99,0,0,n/a,3.47,0,4.49,52.67,-5.59,n/a,0,-1.91,0,0,0,n/a
MARKETPLACE,O-212329262261856,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/18/25,"9:52 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-144329293546488,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/21/25,"7:21 PM PDT, UTC-07:00",16.98,2.99,0,0,n/a,1.55,0,2.88,24.4,-2.5,n/a,0,-1.04,0,0,0,n/a
MARKETPLACE,O-779229582650357,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/19/25,"6:16 PM PDT, UTC-07:00",18.48,0,0,0,n/a,1.43,0,0,19.91,-2.31,n/a,0,-0.91,0,0,0,n/a
MARKETPLACE,O-433329883678173,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/19/25,"6:55 PM PDT, UTC-07:00",46.97,0,0,0,n/a,3.64,0,0,50.61,-5.87,n/a,0,-1.84,0,0,0,n/a
MARKETPLACE,W-575530042584492,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/04/25,"9:19 PM PDT, UTC-07:00",59.55,0,0,0,n/a,4.62,0,0,64.17,0,n/a,0,-2.26,0,0,0,n/a
MARKETPLACE,O-693330156328063,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/15/25,"5:40 PM PDT, UTC-07:00",80.95,0,0,0,n/a,6.27,0,0,87.22,-10.12,n/a,0,-2.96,0,0,0,n/a
MARKETPLACE,O-225228875945035,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/07/25,"6:04 PM PST, UTC-08:00",28.96,0,0,0,n/a,2.24,0,0,31.2,-3.62,n/a,0,-1.25,0,0,0,n/a
MARKETPLACE,W-511129814180380,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/13/25,"12:01 PM PDT, UTC-07:00",91.27,0,0,0,n/a,7.07,0,0,98.34,0,n/a,0,-3.3,0,0,0,n/a
MARKETPLACE,O-226930058242947,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/06/25,"12:38 PM PDT, UTC-07:00",13.99,0,0,0,n/a,1.08,0,0,15.07,-1.75,n/a,0,-0.76,0,0,0,n/a
MARKETPLACE,O-578929621908309,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/23/25,"7:44 PM PDT, UTC-07:00",27.97,0,0,0,n/a,2.17,0,0,30.14,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-570230009162281,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/31/25,"7:45 PM PDT, UTC-07:00",46.51,2.99,0,0,n/a,3.83,0,7.89,61.22,-6.19,n/a,0,-2.17,0,0,0,n/a
MARKETPLACE,W-840928620472462,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/13/25,"5:17 PM PST, UTC-08:00",20.99,2.99,0,0,n/a,1.86,0,5.62,31.46,0,n/a,0,-1.26,0,0,0,n/a
MARKETPLACE,O-644430258989212,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/25/25,"6:42 PM PDT, UTC-07:00",17.97,4.99,0,0,n/a,1.78,0,1.67,26.41,-2.87,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-001829901526205,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/21/25,"10:16 PM PDT, UTC-07:00",44.44,0,0,0,n/a,3.44,0,0,47.88,-5.56,n/a,0,-1.76,0,0,0,n/a
MARKETPLACE,O-509728511237215,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/02/25,"6:48 PM PST, UTC-08:00",54.94,2.99,0,0,n/a,4.49,0,2,64.42,-7.24,n/a,0,-2.26,0,0,0,n/a
MARKETPLACE,O-358829605511123,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/21/25,"7:10 PM PDT, UTC-07:00",17.97,4.99,0,0,n/a,1.78,0,1.67,26.41,-2.87,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-723429443722805,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/05/25,"8:13 PM PDT, UTC-07:00",17.97,4.99,0,0,n/a,1.78,0,1.67,26.41,-2.87,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-424229923990840,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/24/25,"5:24 PM PDT, UTC-07:00",40.46,2.99,0,0,n/a,3.37,0,9.16,55.98,-5.43,n/a,0,-2.01,0,0,0,n/a
MARKETPLACE,O-427629150341159,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/07/25,"5:10 PM PST, UTC-08:00",27.98,2.99,0,0,n/a,2.4,0,4.75,38.12,-3.87,n/a,0,-1.46,0,0,0,n/a
MARKETPLACE,W-158229224816445,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/15/25,"12:44 PM PDT, UTC-07:00",31.32,4.99,0,0,n/a,2.82,0,5,44.13,0,n/a,0,-1.65,0,0,0,n/a
MARKETPLACE,O-995828650034600,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/16/25,"6:27 PM PST, UTC-08:00",17.97,4.99,0,0,n/a,1.78,0,1.67,26.41,-2.87,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-427128816598715,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/01/25,"10:11 PM PST, UTC-08:00",51.66,2.99,0,0,n/a,4.23,0,2,60.88,-6.83,n/a,0,-2.16,0,0,0,n/a
MARKETPLACE,O-393529000579507,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/20/25,"6:23 PM PST, UTC-08:00",39.47,0,0,0,n/a,3.06,0,0,42.53,-4.93,n/a,0,-1.6,0,0,0,n/a
MARKETPLACE,O-065829436890412,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/04/25,"7:37 PM PDT, UTC-07:00",86.86,2.99,0,0,n/a,6.96,0,26.54,123.35,-11.23,n/a,0,-4.06,0,0,0,n/a
MARKETPLACE,W-639428738037189,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/24/25,"6:05 PM PST, UTC-08:00",21.77,0,0,0,n/a,1.69,0,0,23.46,0,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-245728697054664,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/20/25,"5:23 PM PST, UTC-08:00",34.67,4.99,0,0,n/a,3.08,0,3,45.74,-4.96,n/a,0,-1.7,0,0,0,n/a
MARKETPLACE,O-471229544896830,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/15/25,"6:22 PM PDT, UTC-07:00",42.95,0,0,0,n/a,3.33,0,0,46.28,-5.37,n/a,0,-1.71,0,0,0,n/a
MARKETPLACE,O-259029037054202,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/24/25,"12:00 PM PST, UTC-08:00",14.44,0,0,0,n/a,1.12,0,0,15.56,-1.81,n/a,0,-0.77,0,0,0,n/a
MARKETPLACE,O-003929564031032,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/17/25,"6:20 PM PDT, UTC-07:00",19.38,2.99,0,0,n/a,1.73,0,3.94,28.04,-2.8,n/a,0,-1.16,0,0,0,n/a
MARKETPLACE,O-552130257396043,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/25/25,"7:12 PM PDT, UTC-07:00",69.43,0,0,0,n/a,5.38,0,0,74.81,-8.68,n/a,0,-2.58,0,0,0,n/a
MARKETPLACE,O-812629027614723,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/23/25,"3:16 PM PST, UTC-08:00",49.96,2.99,0,0,n/a,4.1,0,6.24,63.29,-6.62,n/a,0,-2.23,0,0,0,n/a
MARKETPLACE,W-328028671703922,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/18/25,"5:20 PM PST, UTC-08:00",24.97,0,0,0,n/a,1.94,0,0,26.91,0,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-868129220783701,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/25,"9:45 PM PDT, UTC-07:00",25.37,0,0,0,n/a,1.97,0,0,27.34,-3.17,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,O-724828706875641,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/21/25,"7:17 PM PST, UTC-08:00",45.66,0,0,0,n/a,3.54,0,0,49.2,-5.71,n/a,0,-1.8,0,0,0,n/a
MARKETPLACE,O-680330087044100,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/08/25,"7:20 PM PDT, UTC-07:00",50.82,2.99,0,0,n/a,4.17,0,5,62.98,-6.73,n/a,0,-2.22,0,0,0,n/a
MARKETPLACE,W-481228681544241,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/19/25,"5:27 PM PST, UTC-08:00",57.14,4.99,0,0,n/a,4.82,0,10.97,77.92,0,n/a,0,-2.68,0,0,0,n/a
MARKETPLACE,O-016429406509089,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/02/25,"2:44 PM PDT, UTC-07:00",19.38,0,0,0,n/a,1.5,0,0,20.88,-2.42,n/a,0,-0.94,0,0,0,n/a
MARKETPLACE,T-AwEAAAAAAATV6erKgzDMOBHvgzEpTU0Sl14,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,MOL Credits - GH Ads December 2024 - RESTOPS-23795,01/06/25,"6:17 AM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,84,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-293629723473210,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/03/25,"6:40 PM PDT, UTC-07:00",34.47,2.99,0,0,n/a,2.9,0,7.8,48.16,-4.68,n/a,0,-1.77,0,0,0,n/a
MARKETPLACE,O-835729223455907,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/15/25,"11:46 AM PDT, UTC-07:00",12.49,0,0,0,n/a,0.97,0,0,13.46,-1.56,n/a,0,-0.71,0,0,0,n/a
